split,idx,y,lon,lat,date
train,14965,0,22.40782,38.58682,2015-10-11
train,14966,0,-7.003647,33.31068,2015-10-12
train,14967,0,23.324097,40.882545,2015-10-12
train,14968,0,29.05334,39.613857,2015-10-12
train,14969,0,3.3271184,34.88144,2015-10-13
train,14970,0,-2.1201954,38.70765,2015-10-13
train,14971,0,31.01679,38.335094,2015-10-14
train,14972,0,10.053191,44.809444,2015-10-14
train,14973,0,11.412502,44.326134,2015-10-14
train,14974,0,21.702991,39.58365,2015-10-15
train,14975,0,-0.6803325,38.768063,2015-10-15
train,14976,0,35.799553,37.10668,2015-10-16
train,14977,0,9.167122,40.35896,2015-10-16
train,14978,0,-4.768335,36.794544,2015-10-17
train,14979,0,-0.49909097,34.730404,2015-10-17
train,14980,0,29.476238,39.26144,2015-10-17
train,14981,0,-3.9024034,34.85123,2015-10-18
train,14982,0,28.590168,37.962543,2015-10-18
train,14983,0,8.1098795,35.68696,2015-10-19
train,14984,0,-4.5065417,38.39551,2015-10-19
train,14985,0,2.733049,43.540756,2015-10-19
train,14986,0,-8.423371,37.21744,2015-10-20
train,14987,0,17.121609,43.691788,2015-10-20
train,14988,0,31.147688,39.895786,2015-10-21
train,14989,0,3.80036,36.17027,2015-10-21
train,14990,0,-4.9999213,42.68489,2015-10-22
train,14991,0,-1.4657123,39.613857,2015-10-22
train,14992,0,-2.643782,41.879375,2015-10-23
train,14993,0,3.820498,43.903236,2015-10-23
train,14994,0,-6.0571632,42.090824,2015-10-23
train,14995,0,-3.1774375,41.013443,2015-10-24
train,14996,0,-6.3995085,32.837437,2015-10-24
train,14997,0,-0.56957376,35.1533,2015-10-25
train,14998,0,-3.308334,41.69813,2015-10-25
train,14999,0,-5.69468,37.952477,2015-10-25
train,15000,0,13.708228,41.50682,2015-10-26
train,15001,0,22.508509,37.146957,2015-10-26
train,15002,0,9.882019,44.63827,2015-10-26
train,15003,0,-5.493301,39.734684,2015-10-27
train,15004,0,-0.3480564,39.905857,2015-10-27
train,15005,0,0.8702892,41.16448,2015-10-28
train,15006,0,28.096788,40.288475,2015-10-28
train,15007,0,21.249887,32.6864,2015-10-29
train,15008,0,-6.68144,40.2482,2015-10-29
train,15009,0,-4.3051624,38.75799,2015-10-30
train,15010,0,22.357475,39.231236,2015-10-30
train,15011,0,-0.19702183,38.798267,2015-10-31
train,15012,0,-3.660748,37.9122,2015-10-31
train,15013,0,-9.460476,31.498264,2015-11-04
train,15014,0,-7.5574403,40.52006,2015-11-06
train,15015,0,21.572096,40.006546,2015-11-08
train,15016,0,-4.5166106,39.432613,2015-11-10
train,15017,0,-2.9055753,38.133717,2015-11-12
train,15018,0,-7.5473714,38.657303,2015-11-13
train,15019,0,2.3000832,43.077583,2015-11-15
train,15020,0,3.3976011,43.631374,2015-11-18
train,15021,0,14.856091,37.71082,2015-11-20
train,15022,0,6.8814654,43.732063,2015-11-22
train,15023,0,-7.7084746,39.895786,2015-11-24
train,15024,0,-6.258543,39.38227,2015-11-25
train,15025,0,-2.7444718,40.73151,2015-11-26
train,15026,0,2.4209108,36.15013,2015-11-27
train,15027,0,22.518578,41.154408,2015-11-28
train,15028,0,13.768642,45.423653,2015-11-30
train,15029,0,3.3573253,34.911644,2015-12-01
train,15030,0,9.046294,44.718822,2015-12-02
train,15031,0,-6.7821293,39.412476,2015-12-03
train,15032,0,-7.7789574,31.317022,2015-12-04
train,15033,0,27.50272,38.01289,2015-12-09
train,15034,0,-4.174266,37.449028,2015-12-12
train,15035,0,-4.6676455,38.86875,2015-12-15
train,15036,0,-4.8287487,40.963097,2015-12-18
train,15037,0,-2.5934372,40.63082,2015-12-19
train,15038,0,-0.6601945,39.251373,2015-12-20
train,15039,0,-4.5770245,37.50944,2015-12-21
train,15040,0,-8.644889,38.58682,2015-12-25
train,15041,0,1.6858759,34.9922,2015-12-26
train,15042,0,-2.7444718,39.543373,2015-12-28
train,15043,0,28.620375,38.919098,2015-12-29
train,15044,0,28.247824,39.029854,2015-12-31
train,15045,0,2.702842,43.057446,2016-01-01
train,15046,0,-5.7148185,36.844887,2016-01-03
train,15047,0,4.6662917,36.693855,2016-01-04
train,15048,0,-7.003647,37.730957,2016-01-05
train,15049,0,-5.0301285,37.167095,2016-01-06
train,15050,0,-5.946405,41.073856,2016-01-07
train,15051,0,5.7738786,35.62654,2016-01-09
train,15052,0,-0.19702183,40.33882,2016-01-10
train,15053,0,5.3509817,44.255653,2016-01-11
train,15054,0,0.9004961,41.738407,2016-01-12
train,15055,0,17.776093,40.610683,2016-01-13
train,15056,0,16.24561,40.429443,2016-01-14
train,15057,0,-4.798542,41.375927,2016-01-15
train,15058,0,9.741054,34.55923,2016-01-16
train,15059,0,10.919123,44.245583,2016-01-17
train,15060,0,2.2396693,41.768616,2016-01-22
train,15061,0,-2.1403334,34.37799,2016-01-24
train,15062,0,-2.4121957,41.980064,2016-01-31
train,15063,0,14.392919,32.474957,2016-02-01
train,15064,0,0.6387028,41.899513,2016-02-04
train,15065,0,20.494715,39.825302,2016-02-05
train,15066,0,2.1893244,41.980064,2016-02-12
train,15067,0,-4.053438,37.247646,2016-02-13
train,15068,0,-5.2415767,34.237026,2016-02-17
train,15069,0,1.7160828,35.223785,2016-02-19
train,15070,0,-3.7412999,40.721443,2016-02-20
train,15071,0,23.817476,37.922268,2016-02-21
train,15072,0,3.1660147,43.97372,2016-02-22
train,15073,0,29.25472,39.795097,2016-02-24
train,15074,0,-6.9835086,41.818962,2016-02-25
train,15075,0,-5.7752323,40.16765,2016-02-27
train,15076,0,-5.6443357,40.197857,2016-02-29
train,15077,0,-7.225164,42.070686,2016-03-01
train,15078,0,26.707272,40.087097,2016-03-01
train,15079,0,24.089338,38.435787,2016-03-02
train,15080,0,-5.2919216,41.82903,2016-03-02
train,15081,0,12.127399,42.886272,2016-03-02
train,15082,0,-4.3051624,38.717716,2016-03-03
train,15083,0,-8.926821,30.884058,2016-03-03
train,15084,0,-6.2988186,40.328754,2016-03-04
train,15085,0,-6.3088875,31.880886,2016-03-04
train,15086,0,0.98104787,35.032475,2016-03-04
train,15087,0,10.828503,43.99386,2016-03-05
train,15088,0,-4.13399,39.462822,2016-03-05
train,15089,0,35.52769,38.08337,2016-03-06
train,15090,0,9.781329,36.92544,2016-03-06
train,15091,0,-1.5966089,37.771233,2016-03-06
train,15092,0,-2.1604714,39.623924,2016-03-07
train,15093,0,-2.8451614,38.425716,2016-03-07
train,15094,0,-5.69468,39.04999,2016-03-07
train,15095,0,15.470298,40.197857,2016-03-08
train,15096,0,28.710997,39.331924,2016-03-08
train,15097,0,30.191135,37.438957,2016-03-08
train,15098,0,8.432087,39.422546,2016-03-09
train,15099,0,20.947819,32.42461,2016-03-09
train,15100,0,-1.8080573,34.88144,2016-03-09
train,15101,0,9.821605,36.12999,2016-03-10
train,15102,0,29.023134,37.650406,2016-03-10
train,15103,0,-4.697852,39.85551,2016-03-11
train,15104,0,14.684918,37.39868,2016-03-11
train,15105,0,-4.2044725,41.788754,2016-03-12
train,15106,0,1.8469795,41.949856,2016-03-12
train,15107,0,28.2881,39.684338,2016-03-12
train,15108,0,-6.48006,41.45648,2016-03-13
train,15109,0,-0.79109114,39.523235,2016-03-13
train,15110,0,22.377613,41.657856,2016-03-13
train,15111,0,-6.0571632,37.056335,2016-03-14
train,15112,0,-4.909301,38.133717,2016-03-14
train,15113,0,-6.7821293,31.598953,2016-03-14
train,15114,0,1.5650482,41.768616,2016-03-15
train,15115,0,12.91278,42.936615,2016-03-15
train,15116,0,-5.463094,34.96199,2016-03-16
train,15117,0,22.095682,39.301716,2016-03-16
train,15118,0,11.885744,43.077583,2016-03-16
train,15119,0,23.626165,38.01289,2016-03-17
train,15120,0,-4.3655763,36.774406,2016-03-17
train,15121,0,-2.1000576,39.27151,2016-03-17
train,15122,0,-3.2479203,33.99537,2016-03-18
train,15123,0,0.49773723,34.710266,2016-03-18
train,15124,0,36.10162,37.851784,2016-03-19
train,15125,0,11.221192,42.785583,2016-03-19
train,15126,0,8.764363,39.11041,2016-03-19
train,15127,0,-7.7487507,37.892063,2016-03-20
train,15128,0,32.65803,35.032475,2016-03-20
train,15129,0,-6.7116466,39.96627,2016-03-20
train,15130,0,33.242035,37.086544,2016-03-21
train,15131,0,-6.691509,31.850677,2016-03-21
train,15132,0,-0.46888405,39.603786,2016-03-21
train,15133,0,-9.188614,30.884058,2016-03-22
train,15134,0,-4.8790936,39.170822,2016-03-22
train,15135,0,-3.7211618,41.64779,2016-03-23
train,15136,0,21.63251,39.503098,2016-03-23
train,15137,0,-6.631095,33.57247,2016-03-23
train,15138,0,12.4194,42.251926,2016-03-24
train,15139,0,28.348513,38.848614,2016-03-24
train,15140,0,21.763405,39.684338,2016-03-25
train,15141,0,-8.785854,39.835373,2016-03-25
train,15142,0,-4.1843348,38.929165,2016-03-25
train,15143,0,-4.3555074,40.409306,2016-03-26
train,15144,0,17.13168,40.701305,2016-03-26
train,15145,0,34.83293,37.257717,2016-03-26
train,15146,0,1.4140136,35.938683,2016-03-27
train,15147,0,6.649879,35.989025,2016-03-27
train,15148,0,33.141342,34.891506,2016-03-27
train,15149,0,13.567263,37.93234,2016-03-28
train,15150,0,-0.7004704,40.238132,2016-03-28
train,15151,0,-5.755094,38.737854,2016-03-28
train,15152,0,15.993885,38.12365,2016-03-29
train,15153,0,-0.8313671,35.324474,2016-03-29
train,15154,0,-6.490129,39.603786,2016-03-29
train,15155,0,20.555128,39.704475,2016-03-30
train,15156,0,28.791548,37.82158,2016-03-30
train,15157,0,-6.600888,39.69441,2016-03-30
train,15158,0,21.82382,40.308613,2016-03-31
train,15159,0,-6.530405,39.69441,2016-03-31
train,15160,0,-2.3819888,34.831093,2016-03-31
train,15161,0,9.247674,39.3722,2016-04-01
train,15162,0,-4.707921,33.934956,2016-04-01
train,15163,0,8.764363,39.704475,2016-04-02
train,15164,0,22.01513,37.39868,2016-04-02
train,15165,0,23.535545,38.28475,2016-04-02
train,15166,0,-6.882819,38.38544,2016-04-03
train,15167,0,32.849342,36.814682,2016-04-03
train,15168,0,-3.1673684,40.570408,2016-04-04
train,15169,0,23.565752,38.143787,2016-04-04
train,15170,0,30.593893,37.297993,2016-04-04
train,15171,0,23.444923,40.73151,2016-04-05
train,15172,0,3.2163596,34.810955,2016-04-05
train,15173,0,28.831823,38.647236,2016-04-06
train,15174,0,16.014023,39.45275,2016-04-06
train,15175,0,21.682854,39.845444,2016-04-06
train,15176,0,-8.393165,32.04199,2016-04-07
train,15177,0,12.91278,42.191513,2016-04-07
train,15178,0,21.199543,39.67427,2016-04-07
train,15179,0,-4.6273694,42.000202,2016-04-08
train,15180,0,22.548786,38.768063,2016-04-08
train,15181,0,2.5820143,36.03937,2016-04-09
train,15182,0,-0.94212574,41.24503,2016-04-09
train,15183,0,32.668102,35.032475,2016-04-10
train,15184,0,22.417889,37.21744,2016-04-10
train,15185,0,20.53499,39.45275,2016-04-11
train,15186,0,8.905329,35.092888,2016-04-11
train,15187,0,2.1289105,41.849167,2016-04-12
train,15188,0,-6.48006,39.0802,2016-04-12
train,15189,0,-1.0226775,37.761166,2016-04-12
train,15190,0,-4.6273694,39.462822,2016-04-13
train,15191,0,-9.349717,30.934402,2016-04-13
train,15192,0,-4.546818,41.02351,2016-04-13
train,15193,0,28.298168,39.009716,2016-04-14
train,15194,0,6.7707067,43.832756,2016-04-14
train,15195,0,-3.650679,39.422546,2016-04-15
train,15196,0,30.080376,39.86558,2016-04-15
train,15197,0,-0.116470054,41.90958,2016-04-15
train,15198,0,-7.053992,41.72834,2016-04-16
train,15199,0,9.499398,35.66682,2016-04-16
train,15200,0,2.9545662,42.060616,2016-04-16
train,15201,0,9.590018,36.54282,2016-04-17
train,15202,0,6.0356717,35.133163,2016-04-17
train,15203,0,20.434301,39.56351,2016-04-17
train,15204,0,7.8581557,36.472336,2016-04-18
train,15205,0,-0.29771155,34.730404,2016-04-18
train,15206,0,-5.6846113,32.756886,2016-04-18
train,15207,0,-5.7752323,42.302273,2016-04-19
train,15208,0,-2.301437,37.257717,2016-04-19
train,15209,0,3.6291873,44.013996,2016-04-19
train,15210,0,30.694584,37.31813,2016-04-20
train,15211,0,-8.151509,30.914265,2016-04-20
train,15212,0,-4.496473,33.733578,2016-04-21
train,15213,0,-1.203919,39.170822,2016-04-21
train,15214,0,6.5290513,35.223785,2016-04-22
train,15215,0,18.19899,40.16765,2016-04-22
train,15216,0,28.982859,40.006546,2016-04-23
train,15217,0,-0.8313671,39.0802,2016-04-23
train,15218,0,4.766981,43.97372,2016-04-23
train,15219,0,-4.9395075,40.308613,2016-04-24
train,15220,0,-8.34282,39.87565,2016-04-24
train,15221,0,29.415825,39.69441,2016-04-24
train,15222,0,6.9418793,35.45537,2016-04-25
train,15223,0,-2.986127,39.795097,2016-04-25
train,15224,0,14.7654705,41.607513,2016-04-25
train,15225,0,21.944647,39.93606,2016-04-26
train,15226,0,-0.72060835,35.012337,2016-04-26
train,15227,0,4.817326,36.230682,2016-04-26
train,15228,0,22.337337,36.865025,2016-04-27
train,15229,0,-6.943233,42.000202,2016-04-27
train,15230,0,31.21817,36.91537,2016-04-28
train,15231,0,-6.590819,31.921162,2016-04-28
train,15232,0,3.5385666,43.87303,2016-04-28
train,15233,0,-2.4424026,37.15703,2016-04-29
train,15234,0,-4.1843348,38.29482,2016-04-29
train,15235,0,-1.6872296,34.29744,2016-04-29
train,15236,0,-6.3290257,33.60268,2016-04-30
train,15237,0,5.904775,35.62654,2016-04-30
train,15238,0,35.910313,32.15275,2016-04-30
train,15239,0,-5.9262667,38.768063,2016-05-01
train,15240,0,11.563538,43.67165,2016-05-01
train,15241,0,-4.496473,38.546543,2016-05-01
train,15242,0,2.5316696,42.81579,2016-05-02
train,15243,0,8.603259,40.791924,2016-05-02
train,15244,0,-1.8281952,38.40558,2016-05-02
train,15245,0,-6.127646,37.962543,2016-05-03
train,15246,0,-7.053992,40.298546,2016-05-03
train,15247,0,-0.4185392,35.06268,2016-05-03
train,15248,0,-7.929992,39.26144,2016-05-04
train,15249,0,8.230707,35.35468,2016-05-04
train,15250,0,-3.6104033,42.735237,2016-05-04
train,15251,0,9.318156,37.036198,2016-05-05
train,15252,0,-1.3348156,42.302273,2016-05-05
train,15253,0,22.508509,37.13689,2016-05-05
train,15254,0,9.257743,39.613857,2016-05-06
train,15255,0,27.230858,40.399235,2016-05-06
train,15256,0,9.378571,36.180336,2016-05-06
train,15257,0,1.4945655,35.968887,2016-05-07
train,15258,0,22.216509,37.22751,2016-05-07
train,15259,0,13.728366,42.97689,2016-05-07
train,15260,0,-8.383096,32.877712,2016-05-08
train,15261,0,20.64575,41.34572,2016-05-08
train,15262,0,2.2396693,43.268894,2016-05-08
train,15263,0,-0.89178085,39.090267,2016-05-09
train,15264,0,36.071415,36.25082,2016-05-09
train,15265,0,-7.4366126,39.392338,2016-05-10
train,15266,0,-5.593991,39.442684,2016-05-10
train,15267,0,-6.7519226,41.879375,2016-05-10
train,15268,0,-6.198129,41.869305,2016-05-11
train,15269,0,21.652647,38.465992,2016-05-11
train,15270,0,-6.902957,39.86558,2016-05-12
train,15271,0,1.8167726,41.61758,2016-05-12
train,15272,0,21.934578,37.066406,2016-05-12
train,15273,0,27.603409,38.465992,2016-05-13
train,15274,0,30.130722,38.838543,2016-05-13
train,15275,0,4.807257,36.270958,2016-05-13
train,15276,0,4.545464,44.00393,2016-05-14
train,15277,0,30.795273,38.768063,2016-05-14
train,15278,0,5.8342924,43.52062,2016-05-15
train,15279,0,-3.388886,40.681168,2016-05-15
train,15280,0,28.630444,39.3722,2016-05-15
train,15281,0,1.615393,41.375927,2016-05-16
train,15282,0,-6.862681,37.892063,2016-05-16
train,15283,0,-6.147784,40.681168,2016-05-16
train,15284,0,-0.06612519,32.92806,2016-05-17
train,15285,0,27.30134,39.321854,2016-05-17
train,15286,0,-7.960199,39.633995,2016-05-17
train,15287,0,29.093616,39.29165,2016-05-18
train,15288,0,-7.8091645,41.93979,2016-05-18
train,15289,0,3.9513946,36.65358,2016-05-18
train,15290,0,-0.23729771,41.71827,2016-05-19
train,15291,0,9.066432,41.899513,2016-05-19
train,15292,0,3.5587046,36.14006,2016-05-20
train,15293,0,-3.6003342,41.53703,2016-05-20
train,15294,0,-5.3422666,41.154408,2016-05-21
train,15295,0,12.439538,41.748478,2016-05-21
train,15296,0,12.953055,43.631374,2016-05-21
train,15297,0,23.162992,40.610683,2016-05-22
train,15298,0,1.0213238,35.707096,2016-05-22
train,15299,0,-0.6299876,39.19096,2016-05-22
train,15300,0,13.617607,45.856617,2016-05-23
train,15301,0,-5.442956,42.05055,2016-05-23
train,15302,0,-0.9119188,39.835373,2016-05-24
train,15303,0,-7.36613,40.25827,2016-05-24
train,15304,0,4.0118084,44.064342,2016-05-25
train,15305,0,-8.0407505,40.238132,2016-05-25
train,15306,0,-4.496473,42.49358,2016-05-26
train,15307,0,-1.4959192,39.019787,2016-05-26
train,15308,0,23.67651,35.304337,2016-05-26
train,15309,0,-3.4593687,39.67427,2016-05-27
train,15310,0,-5.120749,33.79399,2016-05-27
train,15311,0,-1.8584021,37.700752,2016-05-27
train,15312,0,-3.0364718,35.06268,2016-05-28
train,15313,0,-5.21137,41.879375,2016-05-28
train,15314,0,-1.4657123,41.758545,2016-05-29
train,15315,0,-6.691509,41.194683,2016-05-29
train,15316,0,4.716636,35.878265,2016-05-29
train,15317,0,17.393473,40.479786,2016-05-30
train,15318,0,1.0716686,35.16337,2016-05-30
train,15319,0,13.718297,45.453857,2016-05-30
train,15320,0,29.073479,36.91537,2016-05-31
train,15321,0,-1.7979883,40.671097,2016-05-31
train,15322,0,22.589062,32.71661,2016-06-01
train,15323,0,1.6858759,36.44213,2016-06-01
train,15324,0,-5.271784,33.39123,2016-06-02
train,15325,0,35.81969,32.92806,2016-06-02
train,15326,0,8.341466,35.515785,2016-06-02
train,15327,0,-6.792198,38.39551,2016-06-03
train,15328,0,-5.89606,36.875095,2016-06-03
train,15329,0,0.5178752,34.388058,2016-06-04
train,15330,0,-7.627923,39.644062,2016-06-04
train,15331,0,5.653051,43.258823,2016-06-04
train,15332,0,-4.2246103,41.557167,2016-06-05
train,15333,0,-8.614682,38.345165,2016-06-05
train,15334,0,20.484646,40.16765,2016-06-05
train,15335,0,-5.5134387,41.677994,2016-06-06
train,15336,0,9.841743,36.180336,2016-06-06
train,15337,0,6.7807755,35.233852,2016-06-06
train,15338,0,-4.8690248,37.992752,2016-06-07
train,15339,0,17.836506,40.45965,2016-06-07
train,15340,0,-4.6173005,34.257164,2016-06-08
train,15341,0,-3.1472306,37.63027,2016-06-08
train,15342,0,-7.1446123,39.251373,2016-06-09
train,15343,0,30.785204,37.559784,2016-06-09
train,15344,0,-2.603506,37.81151,2016-06-09
train,15345,0,-6.792198,42.69496,2016-06-10
train,15346,0,2.1993935,36.019234,2016-06-10
train,15347,0,20.957888,40.268337,2016-06-10
train,15348,0,20.273197,42.040478,2016-06-11
train,15349,0,17.262575,43.289032,2016-06-11
train,15350,0,-7.678268,42.362686,2016-06-11
train,15351,0,-6.2384048,42.382824,2016-06-12
train,15352,0,-7.6984057,38.828476,2016-06-12
train,15353,0,2.9344285,41.889442,2016-06-13
train,15354,0,-4.546818,40.348892,2016-06-13
train,15355,0,-1.8785402,41.295372,2016-06-14
train,15356,0,21.259956,39.170822,2016-06-14
train,15357,0,10.818434,43.08765,2016-06-15
train,15358,0,-6.8123364,33.854404,2016-06-15
train,15359,0,-2.965989,37.82158,2016-06-16
train,15360,0,-3.1069546,41.174545,2016-06-16
train,15361,0,-4.6072316,38.103508,2016-06-17
train,15362,0,-7.7588196,37.23758,2016-06-17
train,15363,0,-4.3655763,37.42889,2016-06-18
train,15364,0,-2.5028164,37.328197,2016-06-18
train,15365,0,33.57431,36.25082,2016-06-19
train,15366,0,15.037333,37.267784,2016-06-19
train,15367,0,4.152774,39.9562,2016-06-19
train,15368,0,30.271687,37.559784,2016-06-20
train,15369,0,21.833889,37.79137,2016-06-20
train,15370,0,29.335272,37.700752,2016-06-21
train,15371,0,-1.6570227,37.670544,2016-06-21
train,15372,0,22.236647,39.925995,2016-06-21
train,15373,0,-6.4599223,38.476063,2016-06-22
train,15374,0,36.071415,34.226955,2016-06-22
train,15375,0,26.435408,40.006546,2016-06-23
train,15376,0,-3.2982652,42.000202,2016-06-23
train,15377,0,-5.2013006,38.314957,2016-06-23
train,15378,0,20.424232,41.45648,2016-06-24
train,15379,0,-8.2219925,39.785027,2016-06-24
train,15380,0,-1.58654,34.539093,2016-06-24
train,15381,0,0.8300133,33.743645,2016-06-25
train,15382,0,-3.1774375,33.924885,2016-06-25
train,15383,0,31.298721,37.751095,2016-06-25
train,15384,0,34.863136,37.358406,2016-06-26
train,15385,0,36.00093,35.7373,2016-06-26
train,15386,0,-4.768335,38.11358,2016-06-26
train,15387,0,1.9275312,41.99013,2016-06-27
train,15388,0,2.7129111,43.691788,2016-06-27
train,15389,0,-3.630541,37.257717,2016-06-27
train,15390,0,-8.34282,32.253437,2016-06-28
train,15391,0,-6.560612,37.297993,2016-06-28
train,15392,0,-3.1069546,41.43634,2016-06-28
train,15393,0,5.3107057,43.419926,2016-06-29
train,15394,0,28.700928,39.573578,2016-06-29
train,15395,0,-7.3359227,40.127373,2016-06-29
train,15396,0,-4.436059,38.445854,2016-06-30
train,15397,0,15.05747,41.32558,2016-06-30
train,15398,0,-4.858956,41.34572,2016-07-01
train,15399,0,26.928787,39.67427,2016-07-01
train,15400,0,-7.1345434,31.598953,2016-07-02
train,15401,0,28.116926,37.177166,2016-07-02
train,15402,0,35.63845,33.632885,2016-07-03
train,15403,0,28.831823,36.91537,2016-07-03
train,15404,0,9.952501,35.113026,2016-07-04
train,15405,0,-7.4970264,39.59372,2016-07-04
train,15406,0,-0.42860818,35.566128,2016-07-04
train,15407,0,35.175278,36.955647,2016-07-05
train,15408,0,-5.4127493,35.052612,2016-07-05
train,15409,0,-4.788473,37.670544,2016-07-05
train,15410,0,9.912226,44.16503,2016-07-06
train,15411,0,21.380785,38.747925,2016-07-06
train,15412,0,-0.7004704,39.9562,2016-07-07
train,15413,0,9.781329,36.54282,2016-07-07
train,15414,0,28.892237,37.005993,2016-07-07
train,15415,0,22.146027,37.247646,2016-07-08
train,15416,0,-7.688337,38.80834,2016-07-08
train,15417,0,-0.6803325,34.96199,2016-07-09
train,15418,0,-8.111234,39.211098,2016-07-09
train,15419,0,17.967403,43.19841,2016-07-09
train,15420,0,33.2521,34.821026,2016-07-10
train,15421,0,-1.6570227,40.973167,2016-07-10
train,15422,0,21.068647,40.33882,2016-07-10
train,15423,0,8.724087,39.211098,2016-07-11
train,15424,0,2.3202212,42.05055,2016-07-11
train,15425,0,0.13525425,40.399235,2016-07-11
train,15426,0,29.184238,38.67744,2016-07-12
train,15427,0,-5.181163,42.513718,2016-07-12
train,15428,0,-6.490129,42.030407,2016-07-12
train,15429,0,0.5380131,41.567238,2016-07-13
train,15430,0,-6.6613016,32.273575,2016-07-13
train,15431,0,-0.65012556,39.87565,2016-07-13
train,15432,0,10.043122,36.482407,2016-07-14
train,15433,0,13.245055,37.992752,2016-07-14
train,15434,0,-8.463648,37.72089,2016-07-15
train,15435,0,3.6392565,36.200474,2016-07-15
train,15436,0,0.85015124,34.87137,2016-07-16
train,15437,0,21.843958,40.711372,2016-07-16
train,15438,0,21.51168,40.530132,2016-07-16
train,15439,0,10.55664,44.416756,2016-07-17
train,15440,0,25.650028,40.902683,2016-07-17
train,15441,0,6.0860167,35.55606,2016-07-17
train,15442,0,6.4686375,35.002266,2016-07-18
train,15443,0,29.597065,38.97951,2016-07-18
train,15444,0,5.7940164,44.094547,2016-07-18
train,15445,0,-6.7116466,39.825302,2016-07-19
train,15446,0,3.447946,43.510548,2016-07-19
train,15447,0,-7.7688885,37.81151,2016-07-19
train,15448,0,23.263683,38.556614,2016-07-20
train,15449,0,-5.6745424,42.483513,2016-07-20
train,15450,0,11.231261,43.339375,2016-07-21
train,15451,0,22.367544,37.79137,2016-07-21
train,15452,0,1.3535998,41.53703,2016-07-22
train,15453,0,-5.6040597,38.51634,2016-07-22
train,15454,0,-6.3290257,32.72668,2016-07-22
train,15455,0,6.4988446,36.482407,2016-07-23
train,15456,0,-1.8483332,34.790817,2016-07-23
train,15457,0,-3.7513688,37.438957,2016-07-23
train,15458,0,-1.4455743,34.75054,2016-07-24
train,15459,0,-7.285578,41.818962,2016-07-24
train,15460,0,16.587954,40.862408,2016-07-24
train,15461,0,0.7595305,35.64668,2016-07-25
train,15462,0,-4.5770245,33.51206,2016-07-25
train,15463,0,4.4145675,44.66848,2016-07-25
train,15464,0,15.55085,40.117306,2016-07-26
train,15465,0,-4.5870934,38.848614,2016-07-26
train,15466,0,-6.4498534,37.730957,2016-07-26
train,15467,0,31.822308,36.895233,2016-07-27
train,15468,0,-2.5229542,39.201027,2016-07-27
train,15469,0,22.619268,37.64034,2016-07-27
train,15470,0,-5.3221283,35.113026,2016-07-28
train,15471,0,-0.9320568,38.345165,2016-07-28
train,15472,0,30.322031,40.14751,2016-07-28
train,15473,0,-8.191786,32.887783,2016-07-29
train,15474,0,-7.2352333,42.251926,2016-07-29
train,15475,0,3.437877,36.683784,2016-07-29
train,15476,0,8.814708,36.1602,2016-07-30
train,15477,0,-1.6872296,41.06379,2016-07-30
train,15478,0,21.984922,39.654133,2016-07-30
train,15479,0,35.668655,37.851784,2016-07-31
train,15480,0,-3.0968857,41.40613,2016-07-31
train,15481,0,0.24601293,35.022404,2016-08-01
train,15482,0,-6.48006,40.33882,2016-08-01
train,15483,0,25.780926,40.912754,2016-08-01
train,15484,0,-3.680886,42.61441,2016-08-02
train,15485,0,-5.0401974,37.12682,2016-08-02
train,15486,0,6.1967754,43.440063,2016-08-02
train,15487,0,-5.69468,42.5842,2016-08-03
train,15488,0,11.432641,42.946686,2016-08-03
train,15489,0,3.2364976,44.45703,2016-08-03
train,15490,0,29.607134,39.039925,2016-08-04
train,15491,0,-5.89606,32.384335,2016-08-04
train,15492,0,-4.1944036,38.51634,2016-08-04
train,15493,0,9.016088,42.1311,2016-08-05
train,15494,0,16.547678,40.791924,2016-08-05
train,15495,0,11.352089,43.8831,2016-08-05
train,15496,0,9.982709,36.24075,2016-08-06
train,15497,0,22.196371,37.50944,2016-08-06
train,15498,0,4.042015,36.482407,2016-08-07
train,15499,0,-4.9697146,33.01868,2016-08-07
train,15500,0,-3.2479203,40.25827,2016-08-07
train,15501,0,-2.0094368,40.207924,2016-08-08
train,15502,0,-0.48902202,40.35896,2016-08-08
train,15503,0,-7.376199,37.33827,2016-08-08
train,15504,0,1.5952551,35.676888,2016-08-09
train,15505,0,-4.436059,38.798267,2016-08-09
train,15506,0,-5.2013006,42.453304,2016-08-09
train,15507,0,-5.0502663,39.493027,2016-08-10
train,15508,0,-9.379924,31.790264,2016-08-10
train,15509,0,-7.215095,37.741028,2016-08-11
train,15510,0,-4.0030932,38.858685,2016-08-11
train,15511,0,21.249887,32.646126,2016-08-11
train,15512,0,35.054447,32.3944,2016-08-12
train,15513,0,1.0011858,41.798824,2016-08-12
train,15514,0,-0.82129806,42.564064,2016-08-12
train,15515,0,28.388788,37.549717,2016-08-13
train,15516,0,26.002443,40.993305,2016-08-13
train,15517,0,-0.17688388,40.03675,2016-08-13
train,15518,0,-6.7015777,33.844334,2016-08-14
train,15519,0,18.410439,42.886272,2016-08-14
train,15520,0,-5.50337,41.446407,2016-08-14
train,15521,0,12.107262,43.258823,2016-08-15
train,15522,0,0.024495553,35.586266,2016-08-15
train,15523,0,1.9778761,35.797714,2016-08-15
train,15524,0,-1.918816,40.530132,2016-08-16
train,15525,0,1.6758069,41.62765,2016-08-16
